scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan10	place the warm tomato slice in the sink in front of you	put	sinkbasin	pick	pan	False
FloorPlan10	turn left and go to the counter to the left of the sink	go	countertop	go	countertop	True
FloorPlan10	grab a tomato off of the counter	pick	tomato	pick	tomato	True
FloorPlan10	turn right and go to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	put the tomato in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	grab the knife out of the sink	pick	knife	pick	knife	True
FloorPlan10	slice the tomato in the sink	slice	tomato	slice	tomato	True
FloorPlan10	put the knife in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	grab a slice of tomato	pick	tomato	pick	tomato	True
FloorPlan10	turn around and go to the microwave	go	microwave	go	drawer	False
FloorPlan10	heat the sliced tomato in the microwave and then take it out	heat	tomato	pick	tomato	False
FloorPlan10	turn around and go to the sink	go	sinkbasin	go	sink	False
FloorPlan10	put the sliced tomato in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	walk around the left of the counter and turn left to face the knife on the counter	go	countertop	go	countertop	True
FloorPlan10	pick up the knife on the counter	pick	knife	pick	knife	True
FloorPlan10	turn around to face the sink	go	tomato	go	countertop	False
FloorPlan10	cut the tomato in the sink into slice	slice	tomato	slice	tomato	True
FloorPlan10	place the knife in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	pick up a slice of tomato in the sink	pick	tomato	pick	tomato	True
FloorPlan10	turn around to face the microwave	go	microwave	go	cabinet	False
FloorPlan10	heat the tomato slice in the microwave and remove it	heat	tomato	heat	tomato	True
FloorPlan10	turn around to face the sink	go	sinkbasin	go	countertop	False
FloorPlan10	place the tomato slice in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn left and then turn right at the fridge going just pas it to the counter on the left	go	countertop	go	fridge	False
FloorPlan10	pick up the knife on the counter	pick	knife	pick	knife	True
FloorPlan10	turn left and then right crossing over to the sink	go	tomato	go	fridge	False
FloorPlan10	cut a slice out of the tomato	slice	tomato	slice	tomato	True
FloorPlan10	place knife in the sink and pick up tomato slice	put	sinkbasin	pick	tomato	False
FloorPlan10	turn around and go to the microwave over the stove	pick	tomato	go	microwave	False
FloorPlan10	place tomato in the microwave	go	microwave	put	microwave	False
FloorPlan10	close the door and turn on for several second and then take it out and close the door	heat	tomato	go	spoon	False
FloorPlan10	turn around and go back to the sink	go	sinkbasin	go	countertop	False
FloorPlan10	place the tomato in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn to your left go to the refrigerator then turn right and go to the first counter on your left	go	countertop	go	fridge	False
FloorPlan10	pick up the knife on the back of the counter behind the lettuce	pick	knife	pick	knife	True
FloorPlan10	turn around and go to the sink	go	tomato	go	sinkbasin	False
FloorPlan10	cut the tomato in the sink into slice	slice	tomato	slice	tomato	True
FloorPlan10	place the knife in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	pick up one of the tomato slice	pick	tomato	pick	tomato	True
FloorPlan10	turn around and go to the microwave above the stove	go	microwave	go	microwave	True
FloorPlan10	place the tomato slice in the microwave heat it up then remove the tomato slice from the microwave	heat	tomato	heat	tomato	True
FloorPlan10	turn back around to the sink	go	sinkbasin	go	cabinet	False
FloorPlan10	place the tomato slice in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan424	walk over to the toilet	go	cloth	go	toilet	False
FloorPlan424	pick up the rag from the counter	pick	cloth	pick	toiletpaper	False
FloorPlan424	go the sink on the right	go	sinkbasin	go	sinkbasin	True
FloorPlan424	wash the rag in the sink and remove	clean	cloth	pick	cloth	False
FloorPlan424	walk to the center of the room and face the toilet	go	cabinet	go	showerglass	False
FloorPlan424	put the washcloth in the cabinet below the sink	put	cabinet	put	cabinet	True
FloorPlan424	turn to your right and walk to the sink	go	cloth	go	sinkbasin	False
FloorPlan424	pick up the rag that is on the sink counter	pick	cloth	pick	spraybottle	False
FloorPlan424	turn around take a step forward and turn around again	go	sinkbasin	go	cabinet	False
FloorPlan424	place the rag in the sink and turn the faucet on and off to wet the rag	clean	cloth	put	sinkbasin	False
FloorPlan424	turn around take a step forward and turn around again	go	cabinet	go	cabinet	True
FloorPlan424	place the wet rag in the cabinet under the sink	put	cabinet	put	cabinet	True
FloorPlan424	turn right and walk forward to the blue cloth rag on the counter	go	cloth	go	countertop	False
FloorPlan424	pick up the cloth rag from the counter	pick	cloth	pick	cloth	True
FloorPlan424	move left slightly to the front of the sink on the right	go	sinkbasin	go	countertop	False
FloorPlan424	put the cloth rag in the sink rinse it off and take it out of the sink	clean	cloth	go	handtowel	False
FloorPlan424	move back slightly from the counter top	go	cabinet	go	showerglass	False
FloorPlan424	put the cloth rag in the bottom left cabinet below the sink then close the cabinet	put	cabinet	put	cabinet	True
FloorPlan424	turn right and walk to the blue cloth on the counter	go	cloth	go	countertop	False
FloorPlan424	pick up the blue cloth from the counter	pick	cloth	pick	toiletpaper	False
FloorPlan424	walk slightly left to the sink on the right	go	sinkbasin	go	sinkbasin	True
FloorPlan424	put the cloth in the sink rinse it off and take it back out of the sink	clean	cloth	pick	toiletpaper	False
FloorPlan424	move backwards a bit away from the sink	go	cabinet	go	cabinet	True
FloorPlan424	put the blue cloth in the bottom left cabinet below the sink then close the cabinet	put	cabinet	put	cabinet	True
FloorPlan424	move to the sink to the left of the toilet	go	cloth	go	countertop	False
FloorPlan424	pick up a rag from the counter	pick	cloth	pick	cloth	True
FloorPlan424	move to the sink to the left of you	go	sinkbasin	go	sinkbasin	True
FloorPlan424	clean the rag in the sink	clean	cloth	pick	cloth	False
FloorPlan424	move away from the sink	go	cabinet	go	cabinet	True
FloorPlan424	put the rag in the cabinet under the sink	put	cabinet	put	cabinet	True
FloorPlan424	turn right and walk to the sink	go	cloth	go	cabinet	False
FloorPlan424	pick up the blue rag to the right of the sink	pick	cloth	pick	toiletpaper	False
FloorPlan424	take a step left to the sink	go	sinkbasin	go	countertop	False
FloorPlan424	wash the rag in the sink	clean	cloth	pick	cloth	False
FloorPlan424	take a step back	go	cabinet	go	cabinet	True
FloorPlan424	place the rag in left cabinet underneath the sink	put	cabinet	put	cabinet	True
FloorPlan424	turn around walk to the vanity on the right	go	cabinet	go	countertop	False
FloorPlan424	open the second from the right cabinet door take the green cloth out	pick	cloth	pick	toiletpaper	False
FloorPlan424	turn right turn left to the counter	go	sinkbasin	go	countertop	False
FloorPlan424	put the cloth in the sink wash the cloth take the cloth out	clean	cloth	go	cloth	False
FloorPlan424	turn around turn around	go	cabinet	go	cabinet	True
FloorPlan424	open the second from the right cabinet door put the cloth in close the cabinet	put	cabinet	go	spraybottle	False
FloorPlan424	turn left and face the sink	go	cabinet	go	cabinet	True
FloorPlan424	take the green cloth from the cabinet below the sink	pick	cloth	pick	toiletpaper	False
FloorPlan424	place the green cloth in the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan424	rinse the green cloth in the sink	clean	cloth	pick	toiletpaper	False
FloorPlan424	back up from the sink	go	cabinet	go	showerglass	False
FloorPlan424	place the cloth back in the cabinet	put	cabinet	put	cabinet	True
FloorPlan424	walk to the sink on the right	go	cabinet	go	cabinet	True
FloorPlan424	open the lower left drawer and take the green towel out	pick	cloth	pick	toiletpaper	False
FloorPlan424	position yourself in front of the sink	go	sinkbasin	go	showerglass	False
FloorPlan424	place the towel under the faucet to soak it	clean	cloth	put	cabinet	False
FloorPlan424	go back to the drawer that you got the towel out of	go	cabinet	go	showerglass	False
FloorPlan424	place the wet towel back in the drawer	put	cabinet	put	toilet	False
FloorPlan308	cross the room to the left and then turn to the left and face the lamp on the desk	go	shelf	go	shelf	True
FloorPlan308	pick the pencil up from the shelf above the computer on the desk	pick	pencil	pick	pencil	True
FloorPlan308	look down at the lamp	go	desklamp	go	desklamp	True
FloorPlan308	turn the lamp on	toggle	desklamp	toggle	desklamp	True
FloorPlan308	walk over to the right side of the wooden desk to your left	go	shelf	go	bed	False
FloorPlan308	pick up the pencil off of the middle shelf behind the desk	pick	pencil	pick	pencil	True
FloorPlan308	look down at the lamp on the desk	go	desklamp	go	desklamp	True
FloorPlan308	turn on the light of the small lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn left walk to the end of the bed turn right walk a few step turn left walk to the wall then turn left to face the desk	go	shelf	go	bed	False
FloorPlan308	pick up the white pencil that is sitting on the shelf above the desk	pick	pencil	pick	pencil	True
FloorPlan308	lower the pencil down to the desk area	go	desklamp	go	bowl	False
FloorPlan308	turn on the lamp that is sitting on the desk	toggle	desklamp	go	desklamp	False
FloorPlan308	go to the desk	go	desk	go	window	False
FloorPlan308	pick up the pencil from the desk	pick	pencil	pick	pencil	True
FloorPlan308	take the pencil to the lamp	go	desklamp	go	drawer	False
FloorPlan308	turn on the lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn right walk forward to the garbage bin on the floor then turn right and walk to the bed then turn left and walk to the desk on the left	go	desk	go	garbagecan	False
FloorPlan308	pick up the pencil from the desk which is under the cell phone	pick	pencil	pick	pencil	True
FloorPlan308	walk slightly to the right and turn left to face the lamp on the desk	go	desklamp	go	laundryhamper	False
FloorPlan308	turn on the lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn right and go towards the waste basket then turn right move forward then turn left and go towards the wall then turn left to face the desk	go	desk	go	garbagecan	False
FloorPlan308	pick up the pencil next to the cell phone on the desk	pick	pencil	pick	pencil	True
FloorPlan308	move to the right toward the lamp	go	desklamp	go	bed	False
FloorPlan308	turn on the lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	go to the desk on your right	go	desk	go	window	False
FloorPlan308	grab a pencil from the desk	pick	pencil	pick	pencil	True
FloorPlan308	walk to the computer desk behind you and to your left	go	desklamp	go	blinds	False
FloorPlan308	turn the lamp on	toggle	desklamp	go	desklamp	False
FloorPlan308	move a step forward and face to the desk on the right	go	desk	go	window	False
FloorPlan308	pick up the pencil from the center of the desk	pick	pencil	pick	pencil	True
FloorPlan308	carry the pencil and turn to the right move forward and then turn left and face the desk on the left	go	desklamp	go	blinds	False
FloorPlan308	hold the pencil and turn on the lamp on the right side of the desk	toggle	desklamp	go	desklamp	False
FloorPlan308	turn to the right and face the desk	go	desk	go	window	False
FloorPlan308	pick the pencil up from the desk	pick	pencil	pick	pencil	True
FloorPlan308	turn to the right and then left and turn left again to face the lamp on the desk	go	desklamp	go	blinds	False
