scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan424	wet the soap in the sink with water	clean	soapbar	put	sinkbasin	False
FloorPlan424	bring the wet soap to the counter left of that sink	go	countertop	put	sinkbasin	False
FloorPlan424	put the soap on that counter	put	soapbar	put	countertop	False
FloorPlan424	turn to the right and go to the sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the bar of soap from the counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	move to the right and put the soap in the right sink	go	sinkbasin	put	sinkbasin	False
FloorPlan424	wet the soap with water	clean	soapbar	go	soapbottle	False
FloorPlan424	pick up the soap from the sink and bring it to the counter on the left	go	countertop	put	sinkbasin	False
FloorPlan424	put the soap back on the counter	put	soapbar	put	countertop	False
FloorPlan424	go forward and to the sink on your right	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the soap	pick	soapbar	pick	soapbottle	False
FloorPlan424	move right an go to the sink on the right	go	sinkbasin	go	sinkbasin	True
FloorPlan424	put the soap in the sink and get it wet	clean	soapbar	put	sinkbasin	False
FloorPlan424	move slightly to the left	go	countertop	break	mirror	False
FloorPlan424	put the soap on the counter	put	soapbar	put	countertop	False
FloorPlan424	move forward then turn right and go to the counter between the two sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the bar of soap behind the hand soap	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn around then turn left then turn left again to face the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan424	wash the soap inside of the sink	clean	soapbar	put	sinkbasin	False
FloorPlan424	turn left move forward then turn right to face the sink	go	countertop	put	sinkbasin	False
FloorPlan424	place the soap on the counter between the sink in front of the candle	put	soapbar	break	mirror	False
FloorPlan424	move to the counter in between the two sink	go	countertop	put	sinkbasin	False
FloorPlan424	pick up the soap from the counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	move to the sink on the right from you	go	sinkbasin	put	sinkbasin	False
FloorPlan424	clean the soap in the sink	clean	soapbar	put	sinkbasin	False
FloorPlan424	move to the counter in between the two sink	go	countertop	put	sinkbasin	False
FloorPlan424	put the soap on the counter	put	soapbar	put	countertop	False
FloorPlan424	turn around and turn right to go to the sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the bar of soap from in between the sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	take a step to the right to face the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan424	place the soap in the sink turn the water on and then off pick up the soap	clean	soapbar	pick	soapbottle	False
FloorPlan424	carry the soap and take a step to the left	go	countertop	go	soapbottle	False
FloorPlan424	place the soap on the counter in between the sink	put	soapbar	put	sinkbasin	False
FloorPlan424	turn around and begin walking across the room then turn right and walk up to the sink counter	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the bar of soap that is on the counter in between the two sink	pick	soapbar	break	mirror	False
FloorPlan424	turn around and take a step forward then turn left and take another step turn left again to face the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan424	put the bar of soap into the rightmost sink basin and turn on the water after a couple second turn the water off and remove the now clean bar of soap	clean	soapbar	put	sinkbasin	False
FloorPlan424	turn left and take a step forward then turn right to face the counter	go	countertop	break	mirror	False
FloorPlan424	place the clean bar of soap on front of the counter in between the two sink	put	soapbar	break	mirror	False
FloorPlan424	turn around and go right towards the double sings	go	countertop	go	mirror	False
FloorPlan424	pick up the bar of soap	pick	soapbar	pick	soapbottle	False
FloorPlan424	go to the right and face the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan424	put the bar of soap in the sink turn the water on and then off and then pick up the bar of soap	clean	soapbar	put	sinkbasin	False
FloorPlan424	move to the left	go	countertop	break	mirror	False
FloorPlan424	put the soap down in between the two sink	put	soapbar	put	sinkbasin	False
FloorPlan424	turn around and go to the sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the soap from in between the sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	move to the right to face the rightmost sink	go	sinkbasin	go	sinkbasin	True
FloorPlan424	get the soap wet in the sink	clean	soapbar	put	sinkbasin	False
FloorPlan424	move back to the left	go	countertop	break	mirror	False
FloorPlan424	put the soap in between the two sink	put	soapbar	put	sinkbasin	False
FloorPlan10	go to the center kitchen console	go	countertop	go	countertop	True
FloorPlan10	pick up the egg from the center kitchen console	pick	egg	pick	egg	True
FloorPlan10	go to the microwave	go	microwave	go	countertop	False
FloorPlan10	heat the egg in the microwave	heat	egg	break	egg	False
FloorPlan10	go to the black bin	go	garbagecan	go	garbagecan	True
FloorPlan10	place the egg in the black bin	put	egg	break	egg	False
FloorPlan10	turn around and walk to the kitchen island	go	countertop	go	faucet	False
FloorPlan10	pick up the egg in front of the gold colored plate	pick	egg	pick	plate	False
FloorPlan10	walk around the kitchen island and to the stove on the right look above the stove to face the microwave	go	microwave	go	stoveknob	False
FloorPlan10	place the egg inside the microwave heat up the egg take the egg out of the microwave	heat	egg	break	egg	False
FloorPlan10	turn left turn left at the fridge turn left to face the kitchen island and look down at the black bin	go	garbagecan	put	countertop	False
FloorPlan10	place the egg in the bin on the right side	put	egg	break	egg	False
FloorPlan10	turn right to forward until two chair are on right turn right and proceed to counter and chair	go	countertop	go	chair	False
FloorPlan10	pick up egg from counter in front of gold colored plate	pick	egg	pick	plate	False
FloorPlan10	turn around proceed to sliding door turn left proceed across room turn left proceed until stove is on right turn to face stove look up to microwave	go	microwave	go	countertop	False
FloorPlan10	open microwave door put egg in microwave close door wait four second open microwave door remove egg close microwave door	heat	egg	open	fridge	False
FloorPlan10	turn left proceed until reach end of counter turn left then turn left to face counter and garbage can	go	garbagecan	put	sinkbasin	False
FloorPlan10	place egg in right side of garbage can to the right of the tomato and pump dispenser	put	egg	go	egg	False
FloorPlan10	turn around and walk to the end of the kitchen island on your right then turn right and walk to the garbage bin on the floor to your right	go	garbagecan	go	faucet	False
FloorPlan10	grab the egg out of the garbage bin	pick	egg	put	garbagecan	False
FloorPlan10	turn left and walk over to the fridge then turn right and walk to the stove on the left side of the kitchen	go	microwave	go	window	False
FloorPlan10	place the egg in the microwave above the kitchen stove let it cook in there then take it back out	heat	egg	go	stoveknob	False
FloorPlan10	turn left and walk over to the fridge on your right then turn left to walk back over to the garbage bin on your left	go	garbagecan	put	garbagecan	False
FloorPlan10	place the egg inside the garbage bin	put	egg	put	garbagecan	False
FloorPlan10	turn right and take two step then turn right and walk past the chair and counter then turn right at the end of the counter then turn right to face the garbage	go	garbagecan	go	chair	False
FloorPlan10	pick up the egg that s in front of you in the garbage	pick	egg	pick	egg	True
FloorPlan10	turn left and walk to the fridge then turn right and walk to the stove then turn left when you get there	go	microwave	go	faucet	False
FloorPlan10	look up and cook the in the egg in the microwave then take it back out and close the door	heat	egg	close	fridge	False
FloorPlan10	go back to the garbage where you got the egg	go	garbagecan	go	garbagecan	True
FloorPlan10	put the egg in the top right corner of the garbage	put	egg	put	garbagecan	False
FloorPlan10	turn to your right and head to the trash bin on your right	go	garbagecan	put	garbagecan	False
FloorPlan10	pick up the egg on the trash bin	pick	egg	pick	egg	True
FloorPlan10	turn left then right walk towards the microwave	go	microwave	go	countertop	False
FloorPlan10	open the microwave put in and out the egg then close the microwave	heat	egg	close	fridge	False
FloorPlan10	turn left then walk forward head to the trash bin	go	garbagecan	go	papertowelroll	False
FloorPlan10	put the egg in the trash bin	put	egg	put	garbagecan	False
FloorPlan10	turn left turn left at the window to face the counter with the coffee maker on it	go	countertop	break	window	False
FloorPlan10	pick up the egg in front of the coffee maker on the counter	pick	egg	put	coffeemachine	False
FloorPlan10	turn left and walk to the stove on the right look up above the stove at the microwave	go	microwave	put	stoveburner	False
FloorPlan10	open the microwave door place the egg inside the microwave heat the egg open the microwave door take the egg out of the microwave	heat	egg	open	fridge	False
FloorPlan10	turn left turn left at the end of the island and face the black bin on the floor	go	garbagecan	break	window	False
FloorPlan10	put the egg inside of the black bin on the floor	put	egg	put	countertop	False
FloorPlan10	turn left move forward then face the counter with coffee maker	go	countertop	put	coffeemachine	False
FloorPlan10	pick up the egg in front of the coffee maker	pick	egg	pick	egg	True
FloorPlan10	turn left then head to the microwave	go	microwave	put	countertop	False
FloorPlan10	open the microwave put in and out the egg then close the microwave	heat	egg	close	fridge	False
FloorPlan10	turn left then walk forward head to the trash bin on your left	go	garbagecan	put	garbagecan	False
FloorPlan10	drop the egg in the trash bin	put	egg	go	egg	False
FloorPlan10	turn left move to the window turn left go to the egg on the counter	go	countertop	go	window	False
FloorPlan10	pick up the egg on the counter	pick	egg	pick	egg	True
FloorPlan10	bring the egg to the left to the microwave over the stove	go	microwave	break	egg	False
FloorPlan10	heat the egg in the microwave	heat	egg	break	egg	False
FloorPlan10	bring the heated egg to the left around the side of the island to the trash can next to the island	go	garbagecan	break	egg	False
FloorPlan10	put the egg in the trash can	put	egg	put	garbagecan	False
FloorPlan308	turn to the right	go	desk	break	mirror	False
FloorPlan308	head to the desk in the corner	pick	pencil	put	desk	False
FloorPlan308	take the pencil from the desk	go	shelf	put	desk	False
FloorPlan308	turn around twice put the pencil on the desk	put	pencil	put	desk	False
FloorPlan308	turn right at the trash can and walk to the left of the bed turn left at the desk to your left	go	desk	put	bed	False
FloorPlan308	pick up the white pencil on the desk	pick	pencil	pick	pencil	True
FloorPlan308	turn around in a circle	go	shelf	close	book	False
FloorPlan308	put the pencil back down on the desk by the book	put	pencil	put	desk	False
FloorPlan308	turn to your right and walk past the desk then turn left and go to the end of the desk closest to the wall	go	desk	go	desk	True
FloorPlan308	pick up the pencil on the desk to the right of the lamp	pick	pencil	pick	pencil	True
FloorPlan308	move over to your left slightly so that you are right next to the blue office chair	go	shelf	put	safe	False
FloorPlan308	place the pencil back on the desk in front of the key	put	pencil	put	desk	False
FloorPlan308	turn right and take one step then turn left and walk across the room then turn left to face the desk	go	desk	go	window	False
FloorPlan308	pick up the pencil near the edge of the desk	pick	pencil	pick	pencil	True
